folder,filename,tags
occasion_conference,217.jpg,"chiffon,denim,pleated,button-up-shirt,long-skirt"
occasion_conference,218.jpg,"denim,leather,button-up-shirt,pants"
occasion_conference,219.jpg,"textured,woven,trench-coat,pants,t-shirt"
occasion_conference,22.jpg,"denim,faux-leather,leather,jacket,pants"
occasion_conference,220.jpg,"chiffon,cotton,linen,dress,shirt"
occasion_conference,221.jpg,"chiffon,faux-leather,leather,sweater,dress-shirt,long-skirt"
occasion_conference,222.jpg,"cotton,pleated,sweater,dress-shirt,skirt,sweater"
occasion_conference,223.jpg,"denim,floral,pleated,print,sweater,dress,jacket"
occasion_conference,224.jpg,"leather,print,textured,jacket,shirt,pants"
occasion_conference,225.jpg,"chiffon,t-shirt,sweater,dress,long-skirt"
occasion_conference,226.jpg,"chiffon,pleated,woven,t-shirt,jacket,skirt,long-skirt"
occasion_conference,227.jpg,"chiffon,crochet,summer,dress-shirt,long-skirt"
occasion_conference,228.jpg,"chiffon,leather,pleated,shirt,skirt,leggings"
occasion_conference,229.jpg,"chiffon,cotton,pleated,woven,shirt,vest,pants"
occasion_conference,23.jpg,"woven,shirt,suit-jacket,pants"
occasion_conference,230.jpg,"faux-leather,leather,textured,turtleneck,jacket,pants"
occasion_conference,231.jpg,"chiffon,leather,pleated,striped,shirt,long-skirt"
occasion_conference,232.jpg,"chiffon,pleated,shirt,vest,pants,coat"
occasion_conference,233.jpg,"chiffon,cotton,print,woven,t-shirt,pants"
occasion_conference,234.jpg,"chiffon,pleated,sheer,shirt,skirt,leggings"
occasion_conference,235.jpg,"chiffon,pleated,woven,sweater,skirt"
occasion_conference,236.jpg,"denim,floral,print,jacket,dress,leggings"
occasion_conference,237.jpg,"chiffon,pleated,print,shirt,pants"
occasion_conference,238.jpg,"chiffon,leather,dress-shirt,skirt,dress"
occasion_conference,239.jpg,"cotton,leather,utility,trench-coat,shirt,pants"
occasion_conference,241.jpg,"chiffon,floral,leather,t-shirt,jacket,dress,long-skirt"
occasion_conference,242.jpg,"chiffon,pleated,striped,sweater,dress-shirt,skirt"
occasion_conference,249.jpg,"faux-leather,leather,pleated,textured,tweed,turtleneck,jacket,skirt,long-skirt"
occasion_conference,25.jpg,"denim,leather,metallic,down-jacket,skirt,t-shirt"
occasion_conference,250.jpg,"cotton,linen,striped,sweater,shirt,pants"
occasion_conference,251.jpg,"chiffon,pleated,button-up-shirt,long-skirt"
occasion_conference,252.jpg,"cotton,leather,linen,vest,button-up-shirt,pants"
occasion_conference,253.jpg,"t-shirt,jacket,pants"
occasion_conference,254.jpg,"cotton,linen,shirt,pants"
occasion_conference,255.jpg,"cotton,pleated,textured,woven,jacket,dress,long-skirt"
occasion_conference,256.jpg,"cotton,denim,leather,utility,trench-coat,pants,turtleneck"
occasion_conference,257.jpg,"cargo,cotton,leather,utility,button-up-shirt,vest,pants"
occasion_conference,258.jpg,"cotton,faux-leather,leather,sweater-vest,dress-shirt,pants"
occasion_conference,259.jpg,"cotton,faux-leather,leather,striped,dress-shirt,vest,pants"
occasion_conference,26.jpg,"chiffon,crochet,print,summer,t-shirt,pants"
occasion_conference,260.jpg,"cargo,cotton,faux-leather,leather,dress-shirt,pants"
occasion_conference,261.jpg,"faux-leather,leather,pleated,jacket,knit-top,skirt,dress-shirt"
occasion_conference,262.jpg,"colorblock,cotton,leather,striped,coat,shirt,pants"
occasion_conference,263.jpg,"chiffon,leather,pleated,shirt,skirt,dress-shirt"
occasion_conference,264.jpg,"chiffon,pleated,shirt,long-skirt"
occasion_conference,265.jpg,"chiffon,cotton,pleated,button-up-shirt,pants"
occasion_conference,266.jpg,"colorblock,jacket,dress-shirt,jumpsuit,pants"
occasion_conference,267.jpg,"cotton,pleated,t-shirt,jacket,skirt,long-skirt"
occasion_conference,268.jpg,"cotton,utility,trench-coat,dress,skirt"
occasion_conference,269.jpg,"chiffon,pleated,print,jacket,shirt,skirt,long-skirt"
occasion_conference,27.jpg,"faux-leather,leather,dress-shirt,pants,t-shirt,t-shirt"
occasion_conference,270.jpg,"cotton,leather,shirt,pants"
occasion_conference,271.jpg,"cotton,woven,jacket,shirt,pants"
occasion_conference,272.jpg,"striped,sweater,pants"
occasion_conference,273.jpg,"leather,print,shirt,pants"
occasion_conference,274.jpg,"cotton,faux-leather,leather,dress-shirt,pants,jeans"
occasion_conference,275.jpg,"cotton,linen,button-up-shirt,pants"
occasion_conference,276.jpg,"cotton,t-shirt,pants"
occasion_conference,277.jpg,"cotton,faux-leather,leather,sweater,dress-shirt,pants"
occasion_conference,278.jpg,"denim,leather,jacket,shirt,skirt,dress-shirt"
occasion_conference,280.jpg,"cotton,denim,dress-shirt,pants"
occasion_conference,282.jpg,"cotton,faux-leather,leather,print,suit-jacket,dress-shirt,suit-pants"
occasion_conference,290.jpg,"colorblock,cotton,suit-jacket,skirt,shirt"
occasion_conference,291.jpg,"cotton,denim,leather,dress-shirt,pants"
occasion_conference,292.jpg,"chiffon,floral,print,suit-jacket,shirt,pants"
occasion_conference,293.jpg,"cotton,sweater,jeans"
occasion_conference,294.jpg,"cotton,dress-shirt,pants"
occasion_conference,295.jpg,"cotton,denim,dress-shirt,pants"
occasion_conference,296.jpg,"chiffon,pleated,jacket,skirt,shirt"
occasion_conference,297.jpg,"pleated,sweater,dress,skirt,jacket"
occasion_conference,298.jpg,"denim,leather,print,jacket,dress-shirt,skirt,dress"
occasion_conference,299.jpg,"cotton,pleated,textured,jacket,dress,long-skirt"
occasion_conference,3.jpg,"cotton,print,woven,suit-jacket,pants,shirt"
occasion_conference,30.jpg,"cotton,leather,linen,jacket,skirt,t-shirt"
occasion_conference,300.jpg,"chiffon,pleated,shirt,pants"
occasion_conference,301.jpg,"leather,pleated,textured,jacket,skirt,shirt"
occasion_conference,302.jpg,"chiffon,pleated,shirt,skirt"
occasion_conference,303.jpg,"cotton,pleated,textured,woven,t-shirt,jacket,long-skirt"
occasion_conference,304.jpg,"cotton,leather,striped,vest,shirt,pants"
occasion_conference,307.jpg,"leather,pleated,striped,sweater,skirt,shirt"
occasion_conference,308.jpg,"chiffon,cotton,denim,sweater,pants"
occasion_conference,309.jpg,"chiffon,colorblock,woven,suit-jacket,shirt,suit-pants"
occasion_conference,31.jpg,"cotton,denim,leather,striped,suit-jacket,pants,shirt"
occasion_conference,310.jpg,"cotton,leather,linen,vest,pants,shirt"
occasion_conference,311.jpg,"cotton,leather,linen,vest,pants,shirt"
occasion_conference,312.jpg,"faux-leather,leather,t-shirt,suit-jacket,suit-pants"
occasion_conference,313.jpg,"chiffon,print,summer,shirt,pants"
occasion_conference,314.jpg,"chiffon,summer,sweater,pants"
occasion_conference,315.jpg,"cotton,leather,striped,suit-jacket,shirt,jeans"
occasion_conference,316.jpg,"leather,striped,sweater,pants,shirt,dress-shirt"
occasion_conference,317.jpg,"cotton,leather,striped,suit-jacket,dress-shirt,pants,tie"
occasion_conference,318.jpg,"faux-leather,leather,print,striped,shirt,jacket,jeans"
occasion_conference,319.jpg,"cotton,leather,textured,sweater,pants"
occasion_conference,32.jpg,"cotton,denim,print,suit-jacket,shirt,suit-pants"
occasion_conference,320.jpg,"cotton,leather,suit-jacket,shirt,jeans"
occasion_conference,322.jpg,"faux-leather,leather,pleated,striped,sweater,dress-shirt,pants"
occasion_conference,323.jpg,"faux-leather,leather,sweater,skirt,dress-shirt"
occasion_conference,324.jpg,"denim,faux-leather,leather,shirt,pants"
occasion_conference,325.jpg,"cotton,suit-jacket,suit-pants,shirt,tie"
occasion_conference,326.jpg,"cotton,denim,striped,suit-jacket,shirt,shorts"
occasion_conference,327.jpg,"faux-leather,leather,jacket,skirt,dress"
occasion_conference,328.jpg,"cotton,striped,button-up-shirt,pants"
occasion_conference,329.jpg,"cotton,faux-leather,leather,dress-shirt,pants"
occasion_conference,33.jpg,"chiffon,leather,t-shirt,dress,long-skirt, jeans"
occasion_conference,330.jpg,"chiffon,crochet,leather,dress,jacket"
occasion_conference,331.jpg,"cargo,cotton,faux-leather,leather,dress-shirt,pants"
occasion_conference,332.jpg,"cotton,denim,faux-leather,leather,striped,vest,dress-shirt,pants"
occasion_conference,333.jpg,"cotton,leather,t-shirt,coat,pants"
occasion_conference,334.jpg,"cotton,denim,dress-shirt,pants"
occasion_conference,335.jpg,"cotton,striped,dress-shirt,pants"
occasion_conference,337.jpg,"cotton,sweater-vest,shirt,shorts"
occasion_conference,339.jpg,"cargo,cotton,denim,utility,suit-jacket,suit-pants,sweater"
occasion_conference,34.jpg,"cotton,print,striped,button-up-shirt,pants"
occasion_conference,340.jpg,"cotton,faux-leather,leather,turtleneck,jacket,pants"
occasion_conference,341.jpg,"floral,print,t-shirt,dress,skirt"
occasion_conference,342.jpg,"floral,pleated,print,dress,jacket,socks"
occasion_conference,343.jpg,"denim,leather,dress-shirt,dress,skirt"
occasion_conference,344.jpg,"floral,print,sweater,dress,shirt"
occasion_conference,345.jpg,"chiffon,crochet,floral,print,summer,dress,shirt"
occasion_conference,346.jpg,"chiffon,cotton,woven,jacket,skirt,shirt"
occasion_conference,347.jpg,"cotton,print,woven,suit-jacket,shirt,shorts"
occasion_conference,348.jpg,"faux-leather,leather,striped,sweater,pants,shirt"
occasion_conference,349.jpg,"chiffon,leather,pleated,t-shirt,pants"
occasion_conference,35.jpg,"chiffon,pleated,shirt,pants"
occasion_conference,350.jpg,"chiffon,cotton,suit-jacket,shirt,skirt"
occasion_conference,351.jpg,"floral,print,turtleneck,jacket,long-skirt"
occasion_conference,354.jpg,"cotton,faux-leather,leather,suit-jacket,dress-shirt,pants,tie"
occasion_conference,355.jpg,"chiffon,denim,floral,print,striped,turtleneck,dress,leggings"
occasion_conference,356.jpg,"floral,print,t-shirt,coat,dress,leggings"
occasion_conference,357.jpg,"floral,pleated,print,sweater,dress"
occasion_conference,358.jpg,"floral,leather,pleated,print,turtleneck,skirt,jacket"
occasion_conference,359.jpg,"cotton,leather,suit-jacket,dress-shirt,pants"
occasion_conference,36.jpg,"faux-leather,leather,print,dress-shirt,sweater-vest,jeans"
occasion_conference,360.jpg,"cotton,woven,shirt,jacket,pants"
occasion_conference,361.jpg,"leather,print,striped,sweater,skirt,t-shirt"
occasion_conference,362.jpg,"floral,print,shirt,long-skirt"
occasion_conference,363.jpg,"denim,faux-leather,leather,print,dress-shirt,pants"
occasion_conference,364.jpg,"cotton,leather,dress-shirt,pants"
occasion_conference,365.jpg,"chiffon,pleated,tank-top,pants,jacket"
occasion_conference,366.jpg,"chiffon,pleated,shirt,long-skirt"
occasion_conference,367.jpg,"cotton,leather,dress-shirt,pants,button-up-shirt"
occasion_conference,368.jpg,"cotton,leather,t-shirt,pants"
occasion_conference,369.jpg,"cotton,leather,dress-shirt,pants"
occasion_conference,370.jpg,"chiffon,summer,button-up-shirt,pants"
occasion_conference,371.jpg,"cotton,button-up-shirt,pants"
occasion_conference,372.jpg,"cargo,cotton,denim,linen,utility,suit-jacket,shirt,suit-pants"
occasion_conference,373.jpg,"cargo,cotton,denim,linen,utility,suit-jacket,shirt,suit-pants"
occasion_conference,374.jpg,"chiffon,sheer,tank-top,pants"
occasion_conference,375.jpg,"cotton,denim,leather,shirt,vest,pants"
occasion_conference,376.jpg,"cargo,cotton,leather,linen,utility,t-shirt,trench-coat,pants"
occasion_conference,377.jpg,"cargo,cotton,linen,utility,suit-jacket,shirt,pants"
occasion_conference,378.jpg,"chiffon,woven,suit-jacket,skirt,shirt"
occasion_conference,379.jpg,"cotton,suit-jacket,dress-shirt,pants"
occasion_conference,38.jpg,"pleated,print,shirt,jacket,skirt,long-skirt"
occasion_conference,380.jpg,"chiffon,crochet,print,sheer,shirt,pants"
occasion_conference,381.jpg,"chiffon,pleated,shirt,dress,pants,coat"
occasion_conference,382.jpg,"pleated,button-up-shirt,skirt,long-skirt"
occasion_conference,383.jpg,"cotton,t-shirt,vest,pants"
occasion_conference,384.jpg,"print,striped,vest,shirt,pants"
occasion_conference,385.jpg,"chiffon,pleated,shirt,skirt,long-skirt"
occasion_conference,387.jpg,"faux-leather,leather,print,shirt,jacket,skirt,long-skirt"
occasion_conference,389.jpg,"cotton,denim,print,knit-top,suit-jacket,suit-pants"
occasion_conference,391.jpg,"leather,sweater,dress,leggings"
occasion_conference,392.jpg,"colorblock,cotton,floral,print,dress-shirt,suit-jacket,skirt,trench-coat"
occasion_conference,393.jpg,"cotton,linen,utility,suit-jacket,dress-shirt,suit-pants"
occasion_conference,394.jpg,"chiffon,pleated,shirt,skirt,suit-jacket"
occasion_conference,395.jpg,"cotton,suit-jacket,pants,shirt"
occasion_conference,396.jpg,"leather,dress-shirt,skirt,dress"
occasion_conference,397.jpg,"chiffon,cotton,sweater,pants"
occasion_conference,398.jpg,"chiffon,woven,trench-coat,shirt,pants"
occasion_conference,399.jpg,"cotton,striped,suit-jacket,dress-shirt,suit-pants"
occasion_conference,4.jpg,"faux-leather,leather,vest,shirt,pants"
occasion_conference,40.jpg,"chiffon,cotton,summer,suit-jacket,pants,shirt"
occasion_conference,400.jpg,"faux-leather,leather,pleated,dress-shirt,skirt,suit-jacket"
occasion_conference,401.jpg,"chiffon,pleated,sheer,dress,pants"
occasion_conference,402.jpg,"cotton,leather,sweater,suit-jacket,pants"
occasion_conference,403.jpg,"leather,t-shirt,coat,dress,long-skirt"
occasion_conference,404.jpg,"colorblock,cotton,leather,textured,t-shirt,coat,pants"
occasion_conference,405.jpg,"floral,pleated,jacket,dress,skirt"
occasion_conference,406.jpg,"chiffon,faux-leather,leather,woven,coat,shirt,pants"
occasion_conference,412.jpg,"floral,print,sweater,dress,long-skirt"
occasion_conference,413.jpg,"textured,coat,knit-top,pants"
occasion_conference,414.jpg,"cotton,denim,leather,turtleneck,suit-jacket,suit-pants"
occasion_conference,415.jpg,"cotton,vest,button-up-shirt,pants"
occasion_conference,416.jpg,"chiffon,pleated,button-up-shirt,pants"
occasion_conference,417.jpg,"chiffon,striped,turtleneck,jacket,long-skirt"
occasion_conference,418.jpg,"cotton,linen,utility,turtleneck,coat,pants"
occasion_conference,419.jpg,"cotton,striped,shirt,pants"
occasion_conference,42.jpg,"chiffon,colorblock,striped,t-shirt,pants,jacket"
occasion_conference,420.jpg,"chiffon,striped,shirt,dress,long-skirt"
occasion_conference,421.jpg,"cotton,textured,suit-jacket,skirt,button-up-shirt"
occasion_conference,422.jpg,"faux-leather,leather,pleated,textured,jacket,dress,leggings"
occasion_conference,423.jpg,"faux-leather,leather,jacket,sweater,skirt,dress-shirt"
occasion_conference,424.jpg,"chiffon,floral,pleated,print,summer,sweater,dress,long-skirt"
occasion_conference,425.jpg,"faux-leather,leather,pleated,print,polo-shirt,skirt,dress-shirt"
occasion_conference,428.jpg,"denim,floral,print,sweater,dress,jacket"
occasion_conference,430.jpg,"chiffon,pleated,dress-shirt,long-skirt"
occasion_conference,431.jpg,"cotton,suit-jacket,dress-shirt,suit-pants"
occasion_conference,432.jpg,"cotton,leather,pleated,dress,button-up-shirt,pants"
occasion_conference,433.jpg,"chiffon,leather,pleated,t-shirt,pants"
occasion_conference,434.jpg,"floral,pleated,print,dress,sweater"
occasion_conference,435.jpg,"chiffon,colorblock,button-up-shirt,pants"
occasion_conference,436.jpg,"denim,faux-leather,leather,suit-jacket,polo-shirt,pants"
occasion_conference,437.jpg,"faux-leather,leather,turtleneck,jacket,long-skirt"
occasion_conference,438.jpg,"crochet,floral,print,t-shirt,skirt"
occasion_conference,439.jpg,"cotton,denim,linen,shirt,pants"
occasion_conference,44.jpg,"cotton,denim,leather,trench-coat,dress"
occasion_conference,440.jpg,"faux-leather,leather,shirt,pants"
occasion_conference,441.jpg,"denim,striped,summer,dress,t-shirt"
occasion_conference,442.jpg,"chiffon,cotton,pleated,sweater,pants,suit-jacket,t-shirt,pants"
occasion_conference,443.jpg,"chiffon,faux-leather,leather,sheer,t-shirt,skirt,socks,sandals"
occasion_conference,444.jpg,"cotton,woven,suit-jacket,dress-shirt,pants"
occasion_conference,445.jpg,"chiffon,floral,print,sheer,shirt,pants"
occasion_conference,446.jpg,"cotton,leather,mesh,striped,tank-top,long-skirt"
occasion_conference,448.jpg,"cotton,denim,leather,utility,t-shirt,suit-jacket,pants"
occasion_conference,449.jpg,"faux-leather,leather,polo-shirt,pants"
occasion_conference,45.jpg,"chiffon,pleated,print,t-shirt,jacket,dress,long-skirt"
occasion_conference,450.jpg,"cotton,denim,linen,t-shirt,vest,pants"
occasion_conference,451.jpg,"chiffon,denim,tank-top,pants"
occasion_conference,452.jpg,"chiffon,denim,shirt,pants"
occasion_conference,453.jpg,"cotton,leather,sweater,dress-shirt,skirt"
occasion_conference,454.jpg,"chiffon,crochet,floral,striped,summer,dress,jacket,skirt"
occasion_conference,455.jpg,"cotton,denim,dress-shirt,pants"
occasion_conference,456.jpg,"cotton,dress-shirt,vest,pants"
occasion_conference,457.jpg,"cotton,print,woven,dress-shirt,suit-jacket,suit-pants"
occasion_conference,458.jpg,"cotton,denim,print,summer,sweater,dress"
occasion_conference,459.jpg,"denim,leather,pleated,print,striped,sweater,skirt,dress"
occasion_conference,46.jpg,"faux-leather,leather,suit-jacket,t-shirt,suit-pants"
occasion_conference,460.jpg,"floral,pleated,summer,shirt,skirt"
occasion_conference,463.jpg,"cotton,denim,dress-shirt,pants"
occasion_conference,465.jpg,"pleated,striped,woven,t-shirt,jacket,pants"
occasion_conference,466.jpg,"chiffon,floral,pleated,t-shirt,pants"
occasion_conference,467.jpg,"cotton,leather,suit-jacket,suit-pants,dress-shirt"
occasion_conference,468.jpg,"colorblock,cotton,print,striped,t-shirt,vest,pants"
occasion_conference,469.jpg,"cotton,print,suit-jacket,shirt,suit-pants"
occasion_conference,47.jpg,"chiffon,leather,pleated,sweater,dress-shirt,long-skirt"
occasion_conference,470.jpg,"faux-leather,leather,jacket,dress,long-skirt"
occasion_conference,471.jpg,"chiffon,cotton,denim,pleated,summer,polo-shirt,shorts,dress,socks,socks,dress"
occasion_conference,472.jpg,"faux-leather,leather,suit-jacket,suit-pants,shirt"
occasion_conference,473.jpg,"cotton,faux-leather,leather,suit-jacket,suit-pants,dress-shirt"
occasion_conference,474.jpg,"chiffon,denim,faux-leather,leather,striped,t-shirt,coat,dress,long-skirt"
occasion_conference,475.jpg,"cotton,print,sweater-vest,button-up-shirt,pants"
occasion_conference,476.jpg,"chiffon,leather,pleated,shirt,pants"
occasion_conference,477.jpg,"chiffon,pleated,sweater,dress-shirt,skirt,dress"
occasion_conference,478.jpg,"cotton,leather,utility,dress-shirt,vest,dress,boots"
occasion_conference,479.jpg,"chiffon,faux-leather,leather,pleated,sweater,skirt,shirt"
occasion_conference,48.jpg,"denim,striped,t-shirt,coat,pants,vest"
occasion_conference,482.jpg,"cotton,pleated,vest,shirt,pants"
occasion_conference,485.jpg,"cotton,faux-leather,leather,print,suit-jacket,dress-shirt,suit-pants"
occasion_conference,487.jpg,"chiffon,colorblock,pleated,shirt,dress,vest"
occasion_conference,488.jpg,"chiffon,pleated,print,summer,sweater,dress,skirt"
occasion_conference,489.jpg,"crochet,denim,floral,print,jacket,knit-top,dress,shorts"
occasion_conference,49.jpg,"chiffon,cotton,shirt,pants"
occasion_conference,490.jpg,"cotton,leather,dress-shirt,suit-jacket,suit-pants"
occasion_conference,491.jpg,"chiffon,pleated,print,shirt,jacket,long-skirt"
occasion_conference,492.jpg,"print,vest,shirt,pants"
occasion_conference,493.jpg,"chiffon,pleated,woven,shirt,skirt,dress-shirt,long-skirt"
occasion_conference,494.jpg,"chiffon,pleated,striped,coat,button-up-shirt,pants"
occasion_conference,495.jpg,"cotton,suit-jacket,dress-shirt,suit-pants"
occasion_conference,496.jpg,"cotton,leather,suit-jacket,sweater,shirt,shorts"
occasion_conference,497.jpg,"cotton,faux-leather,leather,print,dress-shirt,pants"
occasion_conference,498.jpg,"cotton,faux-leather,leather,suit-jacket,dress-shirt,suit-pants"
occasion_conference,499.jpg,"leather,print,striped,shirt,jacket,pants"
occasion_conference,5.jpg,"leather,pleated,suit-jacket,dress-shirt,skirt,"
occasion_conference,500.jpg,"cotton,pleated,woven,shirt,pants"
occasion_conference,501.jpg,"denim,leather,print,striped,suit-jacket,dress-shirt,pants"
occasion_conference,504.jpg,"pleated,print,turtleneck,vest,dress"
occasion_conference,507.jpg,"chiffon,pleated,striped,shirt,skirt,dress"
occasion_conference,508.jpg,"cotton,t-shirt,pants"
