photo_id,top_image_path,bottom_image_path,description
156,1_156_Q_.jpg,1_156_E_.jpg, The black sweater is made of cotton and has a soft texture. The blue jeans are made of denim and have a hard texture. The two pieces are a set of casual wear. The outfit belongs to the European and American style.
390,1_390_Q_.jpg,1_390_E_.jpg," The shirt is white and pink, made of cotton, with a soft and smooth texture. The skirt is black, made of polyester, with a smooth and slightly shiny texture. The two pieces are a set of outfits. The shirt is a slim fit, with a collar and buttons down the front. The skirt is a high-waisted, A-line skirt, with a zipper on the side. The outfit is suitable for a casual occasion, such as a day out or a lunch with friends. It is not suitable for a formal occasion, such as a wedding or a job interview. The outfit belongs to the European and American style."
127,1_127_Q_.jpg,1_127_E_.jpg," The outfit is a set of a gray sweatpants and a navy blue polo shirt. The sweatpants is made of cotton and has a relaxed fit, with an adjustable waistband and two side pockets. The polo shirt is also made of cotton and has a regular fit, with a collar and three buttons. The outfit is simple and casual, and could be worn for a variety of occasions.The outfit belongs to the European and American style."
676,1_676_Q_.jpg,1_676_E_.jpg," The suit is made of polyester and has a smooth, slightly shiny texture. The blazer is tailored and has a fitted silhouette, while the pants are straight-legged and have a relaxed fit. The vest is made of the same material as the suit and has a V-neckline. The shirt is made of cotton and has a button-down collar. The outfit is versatile and can be dressed up or down, depending on the occasion. It is perfect for a business meeting, a casual day out, or a night on the town.This outfit belongs to the European and American style. It is characterized by its clean lines, neutral colors, and tailored fit. The outfit is also versatile and can be dressed up or down, depending on the occasion."
290,1_290_Q_.jpg,1_290_E_.jpg," The outfit in the picture consists of a brown sweater and a pair of gray sweatpants. The sweater is made of wool and has a soft, fuzzy texture. The sweatpants are made of cotton and have a smooth, slightly stretchy texture. The outfit is simple and casual, and it is perfect for everyday wear. It is also versatile and can be dressed up or down depending on the occasion. For example, you could wear it to school or work, or you could dress it up with a pair of heels and a statement necklace for a night out.The outfit is a mix of European and American style. The sweater is a classic European style, while the sweatpants are more American. The outfit is also very versatile, and it can be dressed up or down depending on the occasion."
776,1_776_Q_.jpg,1_776_E_.jpg," The two pieces of clothing are a purple pleated dress and a black leather jacket. The dress is made of a lightweight, flowy material and has a pleated skirt. The jacket is made of a soft, supple leather and has a cropped, fitted silhouette.The outfit has a distinctly European and American style. The pleated dress is a classic feminine piece that is often seen in European and American fashion. The leather jacket is a versatile piece that can be dressed up or down and is also a staple in European and American wardrobes.The outfit is perfect for a night out on the town or a casual day out. It is comfortable and stylish and can be easily dressed up or down."
963,1_963_Q_.jpg,1_963_E_.jpg," The two clothing items are a pair of jeans and a polo shirt. The jeans are made of denim, a sturdy cotton fabric. They are blue in color and have a relaxed fit. The polo shirt is made of pique, a type of cotton fabric that is known for its breathability. It is green in color and has a collar and short sleeves.The outfit is casual and comfortable. It is perfect for a day out or a casual evening. It can be dressed up or down with different shoes and accessories.I think this outfit belongs to the European and American style. It is simple and casual, with a focus on comfort. The jeans are a classic American garment, and the polo shirt is a versatile piece that can be dressed up or down. The outfit is also perfect for the relaxed lifestyle of Europe."
766,1_766_Q_.jpg,1_766_E_.jpg," The outfit in the picture consists of a pink shirt and gray pants. The shirt is made of cotton and has a soft, smooth texture. The pants are made of a thin, lightweight material and have a slightly rough texture. The outfit is simple and casual, and could be worn for a variety of occasions. It is most likely a European and American style outfit."
280,1_280_Q_.jpg,1_280_E_.jpg," The first picture is of a pair of black, high-waisted, wide-legged pants. The pants are made of a thin, lightweight material that is likely to be either cotton or a cotton blend. The pants have a relaxed fit and are slightly cropped, ending just above the ankle. The second picture is of a beige, cropped cardigan sweater. The sweater is made of a soft, fuzzy material that is likely to be either wool or a wool blend. The sweater has a relaxed fit and features a V-neckline and button-up front.When worn together, these two pieces create a stylish and comfortable outfit that is perfect for a casual day out or a night on the town. The pants can be dressed up or down, depending on the top that is paired with them. The sweater is a versatile piece that can be worn on its own or layered over a blouse or dress.This outfit is likely to appeal to people who prefer a minimalist or casual style. It is also a good choice for people who are looking for comfortable and versatile pieces that can be easily mixed and matched with other items in their wardrobe."
137,1_137_Q_.jpg,1_137_E_.jpg," The outfit in the picture consists of a pair of beige straight-leg pants and a gray long-sleeved shirt. The pants are made of cotton and have a relaxed fit, with a slightly tapered leg. The shirt is made of a soft, lightweight fabric and has a relaxed fit, with a collar and buttons down the front. The outfit is simple and casual, and could be worn for a variety of occasions. It is most likely to be a European and American style outfit."
666,1_666_Q_.jpg,1_666_E_.jpg," The vest is made of polyester and has a soft, smooth texture. The pants are made of cotton and have a slightly rough texture. The outfit is brown and navy blue in color. The vest has a striped pattern, and the pants are solid brown. The outfit is a European and American style."
973,1_973_Q_.jpg,1_973_E_.jpg," The two pieces are white and gray, with a sporty and casual style. The top is made of mesh fabric with a see-through design, and the skirt is made of cotton with a soft and comfortable texture. The bag is made of nylon and has a smooth and delicate texture. The overall style of the two pieces is simple and casual, with a touch of street style. It is suitable for daily wear, shopping, and dating. It is more偏向于European and American style."
910,1_910_Q_.jpg,1_910_E_.jpg," The first picture is a pair of black trousers. The trousers are made of a thin, lightweight material, and have a straight leg. The second picture is a blue blouse. The blouse is made of a soft, lightweight material, and has a pleated front. The outfit is simple and elegant, and could be worn to work or to a casual event. The outfit is likely to belong to the European and American style, as it is simple and elegant, and not as flamboyant as Korean or Japanese styles tend to be."
810,1_810_Q_.jpg,1_810_E_.jpg," The outfit in the picture consists of a green quilted jacket and a pair of blue jeans. The jacket is made of a soft, lightweight material and has a relaxed fit. The jeans are made of a sturdy denim fabric and have a slim fit. The outfit is simple and casual, but it is also stylish and on-trend. It is perfect for a day out or a casual evening.The outfit belongs to European and American style. The quilted jacket is a classic American sportswear piece, and the jeans are a staple of European and American casual wear. The outfit is also reminiscent of the preppy style that is popular in Europe and America."
139,1_139_Q_.jpg,1_139_E_.jpg," The outfit is a white and blue striped shirt with khaki pants. The shirt is made of cotton and has a soft, smooth texture. The pants are made of a thicker material, possibly a blend of cotton and polyester, and have a slightly rougher texture. The outfit is simple and casual, and could be worn for a variety of occasions. It is most similar to European and American style."
668,1_668_Q_.jpg,1_668_E_.jpg," The first clothing item is a pair of blue jeans. The jeans are high-waisted and have a relaxed fit. They are made of denim, which is a sturdy cotton fabric. The jeans have a medium blue wash and are slightly distressed. The second clothing item is a red sweatshirt. The sweatshirt is cropped and has a crew neck. It is made of a soft and lightweight cotton blend fabric. The sweatshirt has a relaxed fit and is slightly oversized.When paired together, the jeans and sweatshirt create a casual and comfortable outfit. The outfit is perfect for everyday wear or for running errands. It can be dressed up or down with different accessories. For example, the outfit could be dressed up with a pair of heels and a statement necklace. Alternatively, it could be dressed down with a pair of sneakers and a baseball cap.The outfit is versatile and can be worn by people of all ages. It is also a great choice for people who are looking for a comfortable and stylish outfit.I think this outfit belongs to European and American style. The jeans are a classic American garment, and the sweatshirt is a popular choice for casual wear in Europe and America. The outfit is also very versatile, which is a key characteristic of European and American style."
768,1_768_Q_.jpg,1_768_E_.jpg," The shirt is an olive green, collared, button-up shirt. The pants are a beige, straight-legged pair of pants. The shirt is made of a soft, cotton-like material, while the pants are made of a thicker, denim-like material. The shirt has a relaxed fit, while the pants are more fitted. The outfit has a casual, yet polished look and could be dressed up or down. It is suitable for a variety of occasions, such as work, school, or a casual outing.The outfit is likely to be considered European or American in style, as it is simple and understated, with a focus on comfort and practicality. It is not as flashy or trendy as some Korean or Japanese styles, which tend to be more colorful and eye-catching."
605,1_605_Q_.jpg,1_605_E_.jpg, The two clothing items are a pair of jeans and a denim jacket. The jeans are high-waisted and have a wide leg. They are made of a light blue denim fabric and have a distressed look. The jacket is cropped and has a relaxed fit. It is made of beige denim fabric and has silver buttons. The outfit has a casual and relaxed look and could be worn for a variety of occasions. It could be dressed up with a blouse and heels or dressed down with a t-shirt and sneakers. The outfit is versatile and could be worn by people of all ages. It is most similar to the European and American style.
800,1_800_Q_.jpg,1_800_E_.jpg," The black pants are made of a thin, lightweight material that is likely to be either cotton or a cotton blend. The pants are straight-legged and have a slightly flared hem. The white sweater is made of a soft, fluffy material that is likely to be either wool or a wool blend. The sweater has a relaxed fit and a slightly cropped length.When paired together, the black pants and white sweater create a look that is both stylish and comfortable. The outfit is perfect for a casual day out or a relaxed evening at home.This outfit belongs to European and American style."
144,1_144_Q_.jpg,1_144_E_.jpg," The first picture is a pair of white loose casual pants. It is made of cotton and linen, with a soft and筋理分明 texture. The second picture is a black short-sleeved T-shirt, which is made of cotton and has a soft and smooth texture.The two pieces are very suitable for summer wear. They are both loose and comfortable, and the colors are simple and versatile. They can be worn together or separately.I think this outfit belongs to the European and American style. The loose pants are very casual and comfortable, and the black T-shirt is simple and versatile. These two pieces are very suitable for everyday wear."
615,1_615_Q_.jpg,1_615_E_.jpg, The first picture is a pair of jeans. The jeans are dark blue and made of denim. They have a slim fit and are straight leg. The second picture is a navy blue blazer. The blazer is made of wool and has a soft texture. It has a slim fit and a single button closure.The two pieces can be worn together as a set or separately. The jeans can be dressed up with the blazer or dressed down with a t-shirt. The blazer can be worn with the jeans or with dress pants.I think this outfit belongs to European and American style. The jeans are a classic American piece of clothing and the blazer is a staple of European style. The two pieces together create a look that is both stylish and casual.
778,1_778_Q_.jpg,1_778_E_.jpg," **Appearance:**The outfit consists of a yellow cropped cardigan sweater and a pair of blue jeans. The cardigan sweater is made of a soft, fuzzy material and has a waffle-like texture. The jeans are made of a medium-weight denim and have a relaxed, straight fit.**Material and texture:**The cardigan sweater is made of a soft, fuzzy material that is likely a blend of acrylic and polyester. The jeans are made of a medium-weight denim that is likely a blend of cotton and polyester.**Style:**The outfit has a relaxed, casual style that is perfect for everyday wear. The cardigan sweater is a versatile piece that can be dressed up or down, and the jeans are a classic staple that can be paired with a variety of tops. The outfit is perfect for European and American style."
715,1_715_Q_.jpg,1_715_E_.jpg," The outfit in the picture consists of a white cropped blouse and a pair of olive green cargo pants. The blouse is made of a lightweight, semi-sheer fabric and features a ruffled collar and cuffs. The pants are made of a sturdy, cotton-blend fabric and have a relaxed fit. The outfit is simple and versatile, and can be dressed up or down depending on the occasion.The outfit in the picture is a good example of European and American style. It is simple, yet stylish and can be worn on a variety of occasions. The blouse is a classic piece that can be paired with a variety of bottoms, and the pants are a versatile piece that can be dressed up or down. The outfit is also very comfortable, making it a great choice for everyday wear."
129,1_129_Q_.jpg,1_129_E_.jpg," The two clothing items are a pair of jeans and a cropped t-shirt. The jeans are made of denim, a sturdy cotton fabric. They are blue in color and have a relaxed fit. The t-shirt is made of cotton and has a white background. It has the words ""No Worries It's Gonna Be Alright"" written on it in blue and red letters. The t-shirt is cropped, meaning that it is shorter than a regular t-shirt.When paired together, these two clothing items create a casual and stylish outfit. The jeans can be dressed up or down, depending on the shoes and accessories that are worn with them. The cropped t-shirt is a fun and trendy piece that can add a touch of personality to any outfit.This outfit could be worn by people of all ages. It is a versatile outfit that can be worn for a variety of occasions. It is also a comfortable outfit that is perfect for everyday wear.I think this outfit belongs to European and American style. The jeans are a classic American piece of clothing, and the cropped t-shirt is a popular trend in Europe and America. The outfit is also very casual, which is typical of European and American style."
855,1_855_Q_.jpg,1_855_E_.jpg," The pants are a light olive green color, made of a thin, slightly shiny material. They are loose-fitting and have a wide leg. The shirt is a cream-colored blouse made of a thin, semi-sheer material. It has a ruffled collar and neck, and is slightly cropped.The outfit has a relaxed, casual look. It could be dressed up with a pair of heels or sandals, or dressed down with a pair of sneakers. It is suitable for a variety of occasions, such as a day out, a casual date, or a shopping trip.I think this outfit belongs to European and American style."
92,1_92_Q_.jpg,1_92_E_.jpg," The gray jacket is made of wool and has a soft, fuzzy texture. The jacket is cropped and has a relaxed fit. The jeans are made of denim and have a light blue wash. The jeans are high-waisted and have a straight leg. The outfit is casual and stylish. It could be worn to school, work, or on a date. The outfit is most likely European and American style."
938,1_938_Q_.jpg,1_938_E_.jpg," The two pieces are made of the same material, which is a thin, lightweight fabric that is slightly stretchy. The blazer is lined with a silky material. The pants are high-waisted and have a wide leg. The outfit is available in a variety of colors, including black, navy, and olive.The outfit is versatile and can be dressed up or down. It can be worn to work, school, or out on the town. It is also a great travel outfit, as it is comfortable and wrinkle-resistant.I think this outfit belongs to European and American style. The blazer is a classic European style, and the pants are a modern American style. The outfit is also very versatile, which is a key element of European and American style."
955,1_955_Q_.jpg,1_955_E_.jpg," The black T-shirt is made of cotton and has a soft, smooth texture. The blue jeans are made of denim and have a rough, sturdy texture. The outfit is simple and casual, and it can be dressed up or down. The black T-shirt can be tucked into the blue jeans, or it can be worn untucked. The blue jeans can be worn with a belt, or they can be worn without a belt. The outfit can be accessorized with a necklace, a bracelet, or a pair of earrings.The outfit belongs to the European and American style, but it can also be worn in Korea and Japan."
838,1_838_Q_.jpg,1_838_E_.jpg," The black and white gingham blouse is made of a lightweight, airy fabric and features a high Victorian-style collar. The black pants are made of a thicker, more structured fabric and have a relaxed, wide-legged fit. The outfit has a distinctly European and American style, with its clean lines and simple, yet elegant design."
640,1_640_Q_.jpg,1_640_E_.jpg," The first picture is a pair of black pants. The pants are made of a thin, lightweight material, and they have a straight leg. The second picture is a gray sweater. The sweater is made of a soft, knit material, and it has a relaxed fit.When paired together, the pants and sweater create a casual, yet polished look. The outfit is perfect for a day out or a casual work day.The outfit is likely to be considered European or American style, as it is simple and understated. The Japanese style is often more colorful and playful, while the Korean style is often more feminine and trendy."
111,1_111_Q_.jpg,1_111_E_.jpg," The white T-shirt is made of cotton and has a soft, smooth texture. The black shorts are made of polyester and have a slightly rough texture. The shorts are high-waisted and have a relaxed fit. The T-shirt is cropped and has a boxy fit. The outfit is simple and casual, and it could be worn for a variety of occasions. I think this outfit belongs to Korean style."
828,1_828_Q_.jpg,1_828_E_.jpg," The outfit in the picture is a pleated skirt and a green shirt. The pleated skirt is black and made of a thin, lightweight material. It has a high waist and a flared hem. The green shirt is made of a thicker material and has a collar and buttons down the front. The sleeves are long and have a buttoned cuff. The outfit is simple and casual, and could be worn to a variety of occasions. It is most likely a European and American style."
945,1_945_Q_.jpg,1_945_E_.jpg," The two pieces are a pair of black jeans and a white cropped tank top. The jeans are made of denim, a sturdy cotton fabric. They are dark blue in color and have a relaxed fit. The tank top is made of a thin, lightweight cotton fabric. It is white in color and has a cropped length, showing off the midriff.The outfit has a casual and relaxed look. It is perfect for a day out or a casual evening. It can be dressed up with a blazer or heels, or dressed down with sneakers or sandals.The outfit is a versatile one that can be worn by people of all ages and body types. It is a great choice for anyone who wants to look stylish and put-together without having to spend a lot of time or money.I think this outfit belongs to European and American style. The jeans are a classic American piece of clothing, and the tank top is a popular choice in Europe. The outfit is also very versatile, which is a key characteristic of European and American style."
1,1_1_Q_.jpg,1_1_E_.jpg," The two pieces are a pair of gray suit pants and a yellow blouse. The pants are made of a thin, lightweight fabric and have a relaxed fit. The blouse is made of a lightweight, silky fabric and has a fitted silhouette. The outfit has a European and American style."
845,1_845_Q_.jpg,1_845_E_.jpg," The two pictures show a beige silk vest and a pair of beige linen wide-leg pants. The vest is sleeveless and has a V-neck. The pants are high-waisted and have a relaxed fit. The outfit is simple and elegant, and it can be dressed up or down.The material of the vest is silk, which is a soft and luxurious fabric. The material of the pants is linen, which is a breathable and lightweight fabric. The textures of the two fabrics are different, but they complement each other well.I think this outfit belongs to the European and American style because it is simple and elegant. The wide-leg pants are a popular trend in Europe and America, and the vest is a classic piece that can be worn with a variety of different outfits."
750,1_750_Q_.jpg,1_750_E_.jpg," The white T-shirt is made of cotton and has a soft, smooth texture. The black pants are made of polyester and have a smooth, slightly shiny texture. The white T-shirt is loose-fitting, while the black pants are slim-fitting. The outfit is simple and casual, and it could be worn for a variety of occasions. It belongs to the European and American style."
