index,img_path,img_pathE,img_pathQ
0_136,../new_data/style:america/136.jpg,../new_data/cut_style:america/0_136_E_.jpg,../new_data/cut_style:america/0_136_Q_.jpg
0_137,../new_data/style:america/137.jpg,../new_data/cut_style:america/0_137_E_.jpg,../new_data/cut_style:america/0_137_Q_.jpg
0_138,../new_data/style:america/138.jpg,../new_data/cut_style:america/0_138_E_.jpg,../new_data/cut_style:america/0_138_Q_.jpg
0_139,../new_data/style:america/139.jpg,../new_data/cut_style:america/0_139_E_.jpg,../new_data/cut_style:america/0_139_Q_.jpg
0_142,../new_data/style:america/142.jpg,../new_data/cut_style:america/0_142_E_.jpg,../new_data/cut_style:america/0_142_Q_.jpg
0_143,../new_data/style:america/143.jpg,../new_data/cut_style:america/0_143_E_.jpg,../new_data/cut_style:america/0_143_Q_.jpg
0_145,../new_data/style:america/145.jpg,../new_data/cut_style:america/0_145_E_.jpg,../new_data/cut_style:america/0_145_Q_.jpg
0_147,../new_data/style:america/147.jpg,../new_data/cut_style:america/0_147_E_.jpg,../new_data/cut_style:america/0_147_Q_.jpg
0_149,../new_data/style:america/149.jpg,../new_data/cut_style:america/0_149_E_.jpg,../new_data/cut_style:america/0_149_Q_.jpg
0_150,../new_data/style:america/150.jpg,../new_data/cut_style:america/0_150_E_.jpg,../new_data/cut_style:america/0_150_Q_.jpg
0_152,../new_data/style:america/152.jpg,../new_data/cut_style:america/0_152_E_.jpg,../new_data/cut_style:america/0_152_Q_.jpg
0_154,../new_data/style:america/154.jpg,../new_data/cut_style:america/0_154_E_.jpg,../new_data/cut_style:america/0_154_Q_.jpg
0_155,../new_data/style:america/155.jpg,../new_data/cut_style:america/0_155_E_.jpg,../new_data/cut_style:america/0_155_Q_.jpg
0_156,../new_data/style:america/156.jpg,../new_data/cut_style:america/0_156_E_.jpg,../new_data/cut_style:america/0_156_Q_.jpg
0_157,../new_data/style:america/157.jpg,../new_data/cut_style:america/0_157_E_.jpg,../new_data/cut_style:america/0_157_Q_.jpg
0_158,../new_data/style:america/158.jpg,../new_data/cut_style:america/0_158_E_.jpg,../new_data/cut_style:america/0_158_Q_.jpg
0_160,../new_data/style:america/160.jpg,../new_data/cut_style:america/0_160_E_.jpg,../new_data/cut_style:america/0_160_Q_.jpg
0_161,../new_data/style:america/161.jpg,../new_data/cut_style:america/0_161_E_.jpg,../new_data/cut_style:america/0_161_Q_.jpg
0_166,../new_data/style:america/166.jpg,../new_data/cut_style:america/0_166_E_.jpg,../new_data/cut_style:america/0_166_Q_.jpg
0_167,../new_data/style:america/167.jpg,../new_data/cut_style:america/0_167_E_.jpg,../new_data/cut_style:america/0_167_Q_.jpg
0_168,../new_data/style:america/168.jpg,../new_data/cut_style:america/0_168_E_.jpg,../new_data/cut_style:america/0_168_Q_.jpg
0_169,../new_data/style:america/169.jpg,../new_data/cut_style:america/0_169_E_.jpg,../new_data/cut_style:america/0_169_Q_.jpg
0_170,../new_data/style:america/170.jpg,../new_data/cut_style:america/0_170_E_.jpg,../new_data/cut_style:america/0_170_Q_.jpg
0_171,../new_data/style:america/171.jpg,../new_data/cut_style:america/0_171_E_.jpg,../new_data/cut_style:america/0_171_Q_.jpg
0_173,../new_data/style:america/173.jpg,../new_data/cut_style:america/0_173_E_.jpg,../new_data/cut_style:america/0_173_Q_.jpg
0_174,../new_data/style:america/174.jpg,../new_data/cut_style:america/0_174_E_.jpg,../new_data/cut_style:america/0_174_Q_.jpg
0_176,../new_data/style:america/176.jpg,../new_data/cut_style:america/0_176_E_.jpg,../new_data/cut_style:america/0_176_Q_.jpg
0_177,../new_data/style:america/177.jpg,../new_data/cut_style:america/0_177_E_.jpg,../new_data/cut_style:america/0_177_Q_.jpg
0_178,../new_data/style:america/178.jpg,../new_data/cut_style:america/0_178_E_.jpg,../new_data/cut_style:america/0_178_Q_.jpg
0_179,../new_data/style:america/179.jpg,../new_data/cut_style:america/0_179_E_.jpg,../new_data/cut_style:america/0_179_Q_.jpg
0_180,../new_data/style:america/180.jpg,../new_data/cut_style:america/0_180_E_.jpg,../new_data/cut_style:america/0_180_Q_.jpg
0_181,../new_data/style:america/181.jpg,../new_data/cut_style:america/0_181_E_.jpg,../new_data/cut_style:america/0_181_Q_.jpg
0_182,../new_data/style:america/182.jpg,../new_data/cut_style:america/0_182_E_.jpg,../new_data/cut_style:america/0_182_Q_.jpg
0_183,../new_data/style:america/183.jpg,../new_data/cut_style:america/0_183_E_.jpg,../new_data/cut_style:america/0_183_Q_.jpg
0_184,../new_data/style:america/184.jpg,../new_data/cut_style:america/0_184_E_.jpg,../new_data/cut_style:america/0_184_Q_.jpg
0_185,../new_data/style:america/185.jpg,../new_data/cut_style:america/0_185_E_.jpg,../new_data/cut_style:america/0_185_Q_.jpg
0_186,../new_data/style:america/186.jpg,../new_data/cut_style:america/0_186_E_.jpg,../new_data/cut_style:america/0_186_Q_.jpg
0_187,../new_data/style:america/187.jpg,../new_data/cut_style:america/0_187_E_.jpg,../new_data/cut_style:america/0_187_Q_.jpg
0_191,../new_data/style:america/191.jpg,../new_data/cut_style:america/0_191_E_.jpg,../new_data/cut_style:america/0_191_Q_.jpg
0_192,../new_data/style:america/192.jpg,../new_data/cut_style:america/0_192_E_.jpg,../new_data/cut_style:america/0_192_Q_.jpg
0_197,../new_data/style:america/197.jpg,../new_data/cut_style:america/0_197_E_.jpg,../new_data/cut_style:america/0_197_Q_.jpg
0_199,../new_data/style:america/199.jpg,../new_data/cut_style:america/0_199_E_.jpg,../new_data/cut_style:america/0_199_Q_.jpg
0_200,../new_data/style:america/200.jpg,../new_data/cut_style:america/0_200_E_.jpg,../new_data/cut_style:america/0_200_Q_.jpg
0_203,../new_data/style:america/203.jpg,../new_data/cut_style:america/0_203_E_.jpg,../new_data/cut_style:america/0_203_Q_.jpg
0_204,../new_data/style:america/204.jpg,../new_data/cut_style:america/0_204_E_.jpg,../new_data/cut_style:america/0_204_Q_.jpg
0_207,../new_data/style:america/207.jpg,../new_data/cut_style:america/0_207_E_.jpg,../new_data/cut_style:america/0_207_Q_.jpg
0_211,../new_data/style:america/211.jpg,../new_data/cut_style:america/0_211_E_.jpg,../new_data/cut_style:america/0_211_Q_.jpg
0_213,../new_data/style:america/213.jpg,../new_data/cut_style:america/0_213_E_.jpg,../new_data/cut_style:america/0_213_Q_.jpg
0_214,../new_data/style:america/214.jpg,../new_data/cut_style:america/0_214_E_.jpg,../new_data/cut_style:america/0_214_Q_.jpg
0_220,../new_data/style:america/220.jpg,../new_data/cut_style:america/0_220_E_.jpg,../new_data/cut_style:america/0_220_Q_.jpg
0_221,../new_data/style:america/221.jpg,../new_data/cut_style:america/0_221_E_.jpg,../new_data/cut_style:america/0_221_Q_.jpg
0_222,../new_data/style:america/222.jpg,../new_data/cut_style:america/0_222_E_.jpg,../new_data/cut_style:america/0_222_Q_.jpg
0_223,../new_data/style:america/223.jpg,../new_data/cut_style:america/0_223_E_.jpg,../new_data/cut_style:america/0_223_Q_.jpg
0_224,../new_data/style:america/224.jpg,../new_data/cut_style:america/0_224_E_.jpg,../new_data/cut_style:america/0_224_Q_.jpg
0_225,../new_data/style:america/225.jpg,../new_data/cut_style:america/0_225_E_.jpg,../new_data/cut_style:america/0_225_Q_.jpg
0_226,../new_data/style:america/226.jpg,../new_data/cut_style:america/0_226_E_.jpg,../new_data/cut_style:america/0_226_Q_.jpg
0_229,../new_data/style:america/229.jpg,../new_data/cut_style:america/0_229_E_.jpg,../new_data/cut_style:america/0_229_Q_.jpg
0_231,../new_data/style:america/231.jpg,../new_data/cut_style:america/0_231_E_.jpg,../new_data/cut_style:america/0_231_Q_.jpg
0_232,../new_data/style:america/232.jpg,../new_data/cut_style:america/0_232_E_.jpg,../new_data/cut_style:america/0_232_Q_.jpg
0_233,../new_data/style:america/233.jpg,../new_data/cut_style:america/0_233_E_.jpg,../new_data/cut_style:america/0_233_Q_.jpg
0_234,../new_data/style:america/234.jpg,../new_data/cut_style:america/0_234_E_.jpg,../new_data/cut_style:america/0_234_Q_.jpg
0_235,../new_data/style:america/235.jpg,../new_data/cut_style:america/0_235_E_.jpg,../new_data/cut_style:america/0_235_Q_.jpg
0_236,../new_data/style:america/236.jpg,../new_data/cut_style:america/0_236_E_.jpg,../new_data/cut_style:america/0_236_Q_.jpg
0_237,../new_data/style:america/237.jpg,../new_data/cut_style:america/0_237_E_.jpg,../new_data/cut_style:america/0_237_Q_.jpg
0_239,../new_data/style:america/239.jpg,../new_data/cut_style:america/0_239_E_.jpg,../new_data/cut_style:america/0_239_Q_.jpg
0_240,../new_data/style:america/240.jpg,../new_data/cut_style:america/0_240_E_.jpg,../new_data/cut_style:america/0_240_Q_.jpg
0_241,../new_data/style:america/241.jpg,../new_data/cut_style:america/0_241_E_.jpg,../new_data/cut_style:america/0_241_Q_.jpg
0_242,../new_data/style:america/242.jpg,../new_data/cut_style:america/0_242_E_.jpg,../new_data/cut_style:america/0_242_Q_.jpg
0_243,../new_data/style:america/243.jpg,../new_data/cut_style:america/0_243_E_.jpg,../new_data/cut_style:america/0_243_Q_.jpg
0_244,../new_data/style:america/244.jpg,../new_data/cut_style:america/0_244_E_.jpg,../new_data/cut_style:america/0_244_Q_.jpg
0_245,../new_data/style:america/245.jpg,../new_data/cut_style:america/0_245_E_.jpg,../new_data/cut_style:america/0_245_Q_.jpg
0_247,../new_data/style:america/247.jpg,../new_data/cut_style:america/0_247_E_.jpg,../new_data/cut_style:america/0_247_Q_.jpg
0_250,../new_data/style:america/250.jpg,../new_data/cut_style:america/0_250_E_.jpg,../new_data/cut_style:america/0_250_Q_.jpg
0_251,../new_data/style:america/251.jpg,../new_data/cut_style:america/0_251_E_.jpg,../new_data/cut_style:america/0_251_Q_.jpg
0_252,../new_data/style:america/252.jpg,../new_data/cut_style:america/0_252_E_.jpg,../new_data/cut_style:america/0_252_Q_.jpg
0_254,../new_data/style:america/254.jpg,../new_data/cut_style:america/0_254_E_.jpg,../new_data/cut_style:america/0_254_Q_.jpg
0_255,../new_data/style:america/255.jpg,../new_data/cut_style:america/0_255_E_.jpg,../new_data/cut_style:america/0_255_Q_.jpg
0_257,../new_data/style:america/257.jpg,../new_data/cut_style:america/0_257_E_.jpg,../new_data/cut_style:america/0_257_Q_.jpg
0_260,../new_data/style:america/260.jpg,../new_data/cut_style:america/0_260_E_.jpg,../new_data/cut_style:america/0_260_Q_.jpg
0_261,../new_data/style:america/261.jpg,../new_data/cut_style:america/0_261_E_.jpg,../new_data/cut_style:america/0_261_Q_.jpg
0_262,../new_data/style:america/262.jpg,../new_data/cut_style:america/0_262_E_.jpg,../new_data/cut_style:america/0_262_Q_.jpg
0_263,../new_data/style:america/263.jpg,../new_data/cut_style:america/0_263_E_.jpg,../new_data/cut_style:america/0_263_Q_.jpg
0_264,../new_data/style:america/264.jpg,../new_data/cut_style:america/0_264_E_.jpg,../new_data/cut_style:america/0_264_Q_.jpg
0_267,../new_data/style:america/267.jpg,../new_data/cut_style:america/0_267_E_.jpg,../new_data/cut_style:america/0_267_Q_.jpg
0_269,../new_data/style:america/269.jpg,../new_data/cut_style:america/0_269_E_.jpg,../new_data/cut_style:america/0_269_Q_.jpg
0_272,../new_data/style:america/272.jpg,../new_data/cut_style:america/0_272_E_.jpg,../new_data/cut_style:america/0_272_Q_.jpg
0_273,../new_data/style:america/273.jpg,../new_data/cut_style:america/0_273_E_.jpg,../new_data/cut_style:america/0_273_Q_.jpg
0_274,../new_data/style:america/274.jpg,../new_data/cut_style:america/0_274_E_.jpg,../new_data/cut_style:america/0_274_Q_.jpg
0_275,../new_data/style:america/275.jpg,../new_data/cut_style:america/0_275_E_.jpg,../new_data/cut_style:america/0_275_Q_.jpg
0_277,../new_data/style:america/277.jpg,../new_data/cut_style:america/0_277_E_.jpg,../new_data/cut_style:america/0_277_Q_.jpg
0_278,../new_data/style:america/278.jpg,../new_data/cut_style:america/0_278_E_.jpg,../new_data/cut_style:america/0_278_Q_.jpg
0_279,../new_data/style:america/279.jpg,../new_data/cut_style:america/0_279_E_.jpg,../new_data/cut_style:america/0_279_Q_.jpg
0_281,../new_data/style:america/281.jpg,../new_data/cut_style:america/0_281_E_.jpg,../new_data/cut_style:america/0_281_Q_.jpg
0_283,../new_data/style:america/283.jpg,../new_data/cut_style:america/0_283_E_.jpg,../new_data/cut_style:america/0_283_Q_.jpg
0_285,../new_data/style:america/285.jpg,../new_data/cut_style:america/0_285_E_.jpg,../new_data/cut_style:america/0_285_Q_.jpg
0_286,../new_data/style:america/286.jpg,../new_data/cut_style:america/0_286_E_.jpg,../new_data/cut_style:america/0_286_Q_.jpg
0_287,../new_data/style:america/287.jpg,../new_data/cut_style:america/0_287_E_.jpg,../new_data/cut_style:america/0_287_Q_.jpg
0_288,../new_data/style:america/288.jpg,../new_data/cut_style:america/0_288_E_.jpg,../new_data/cut_style:america/0_288_Q_.jpg
0_289,../new_data/style:america/289.jpg,../new_data/cut_style:america/0_289_E_.jpg,../new_data/cut_style:america/0_289_Q_.jpg
0_290,../new_data/style:america/290.jpg,../new_data/cut_style:america/0_290_E_.jpg,../new_data/cut_style:america/0_290_Q_.jpg
0_291,../new_data/style:america/291.jpg,../new_data/cut_style:america/0_291_E_.jpg,../new_data/cut_style:america/0_291_Q_.jpg
0_293,../new_data/style:america/293.jpg,../new_data/cut_style:america/0_293_E_.jpg,../new_data/cut_style:america/0_293_Q_.jpg
0_294,../new_data/style:america/294.jpg,../new_data/cut_style:america/0_294_E_.jpg,../new_data/cut_style:america/0_294_Q_.jpg
0_295,../new_data/style:america/295.jpg,../new_data/cut_style:america/0_295_E_.jpg,../new_data/cut_style:america/0_295_Q_.jpg
0_296,../new_data/style:america/296.jpg,../new_data/cut_style:america/0_296_E_.jpg,../new_data/cut_style:america/0_296_Q_.jpg
0_297,../new_data/style:america/297.jpg,../new_data/cut_style:america/0_297_E_.jpg,../new_data/cut_style:america/0_297_Q_.jpg
0_298,../new_data/style:america/298.jpg,../new_data/cut_style:america/0_298_E_.jpg,../new_data/cut_style:america/0_298_Q_.jpg
0_300,../new_data/style:america/300.jpg,../new_data/cut_style:america/0_300_E_.jpg,../new_data/cut_style:america/0_300_Q_.jpg
0_301,../new_data/style:america/301.jpg,../new_data/cut_style:america/0_301_E_.jpg,../new_data/cut_style:america/0_301_Q_.jpg
0_303,../new_data/style:america/303.jpg,../new_data/cut_style:america/0_303_E_.jpg,../new_data/cut_style:america/0_303_Q_.jpg
0_304,../new_data/style:america/304.jpg,../new_data/cut_style:america/0_304_E_.jpg,../new_data/cut_style:america/0_304_Q_.jpg
0_305,../new_data/style:america/305.jpg,../new_data/cut_style:america/0_305_E_.jpg,../new_data/cut_style:america/0_305_Q_.jpg
0_306,../new_data/style:america/306.jpg,../new_data/cut_style:america/0_306_E_.jpg,../new_data/cut_style:america/0_306_Q_.jpg
0_308,../new_data/style:america/308.jpg,../new_data/cut_style:america/0_308_E_.jpg,../new_data/cut_style:america/0_308_Q_.jpg
0_311,../new_data/style:america/311.jpg,../new_data/cut_style:america/0_311_E_.jpg,../new_data/cut_style:america/0_311_Q_.jpg
0_312,../new_data/style:america/312.jpg,../new_data/cut_style:america/0_312_E_.jpg,../new_data/cut_style:america/0_312_Q_.jpg
0_314,../new_data/style:america/314.jpg,../new_data/cut_style:america/0_314_E_.jpg,../new_data/cut_style:america/0_314_Q_.jpg
0_315,../new_data/style:america/315.jpg,../new_data/cut_style:america/0_315_E_.jpg,../new_data/cut_style:america/0_315_Q_.jpg
0_316,../new_data/style:america/316.jpg,../new_data/cut_style:america/0_316_E_.jpg,../new_data/cut_style:america/0_316_Q_.jpg
