index,img_path,img_pathE,img_pathQ
14_84,../new_data/style:taiwan/84.jpg,../new_data/cut_style:taiwan/14_84_E_.jpg,../new_data/cut_style:taiwan/14_84_Q_.jpg
14_88,../new_data/style:taiwan/88.jpg,../new_data/cut_style:taiwan/14_88_E_.jpg,../new_data/cut_style:taiwan/14_88_Q_.jpg
14_90,../new_data/style:taiwan/90.jpg,../new_data/cut_style:taiwan/14_90_E_.jpg,../new_data/cut_style:taiwan/14_90_Q_.jpg
14_91,../new_data/style:taiwan/91.jpg,../new_data/cut_style:taiwan/14_91_E_.jpg,../new_data/cut_style:taiwan/14_91_Q_.jpg
14_92,../new_data/style:taiwan/92.jpg,../new_data/cut_style:taiwan/14_92_E_.jpg,../new_data/cut_style:taiwan/14_92_Q_.jpg
14_93,../new_data/style:taiwan/93.jpg,../new_data/cut_style:taiwan/14_93_E_.jpg,../new_data/cut_style:taiwan/14_93_Q_.jpg
14_94,../new_data/style:taiwan/94.jpg,../new_data/cut_style:taiwan/14_94_E_.jpg,../new_data/cut_style:taiwan/14_94_Q_.jpg
14_98,../new_data/style:taiwan/98.jpg,../new_data/cut_style:taiwan/14_98_E_.jpg,../new_data/cut_style:taiwan/14_98_Q_.jpg
14_99,../new_data/style:taiwan/99.jpg,../new_data/cut_style:taiwan/14_99_E_.jpg,../new_data/cut_style:taiwan/14_99_Q_.jpg
14_101,../new_data/style:taiwan/101.jpg,../new_data/cut_style:taiwan/14_101_E_.jpg,../new_data/cut_style:taiwan/14_101_Q_.jpg
14_102,../new_data/style:taiwan/102.jpg,../new_data/cut_style:taiwan/14_102_E_.jpg,../new_data/cut_style:taiwan/14_102_Q_.jpg
14_103,../new_data/style:taiwan/103.jpg,../new_data/cut_style:taiwan/14_103_E_.jpg,../new_data/cut_style:taiwan/14_103_Q_.jpg
14_104,../new_data/style:taiwan/104.jpg,../new_data/cut_style:taiwan/14_104_E_.jpg,../new_data/cut_style:taiwan/14_104_Q_.jpg
14_105,../new_data/style:taiwan/105.jpg,../new_data/cut_style:taiwan/14_105_E_.jpg,../new_data/cut_style:taiwan/14_105_Q_.jpg
14_106,../new_data/style:taiwan/106.jpg,../new_data/cut_style:taiwan/14_106_E_.jpg,../new_data/cut_style:taiwan/14_106_Q_.jpg
14_109,../new_data/style:taiwan/109.jpg,../new_data/cut_style:taiwan/14_109_E_.jpg,../new_data/cut_style:taiwan/14_109_Q_.jpg
14_110,../new_data/style:taiwan/110.jpg,../new_data/cut_style:taiwan/14_110_E_.jpg,../new_data/cut_style:taiwan/14_110_Q_.jpg
14_111,../new_data/style:taiwan/111.jpg,../new_data/cut_style:taiwan/14_111_E_.jpg,../new_data/cut_style:taiwan/14_111_Q_.jpg
14_112,../new_data/style:taiwan/112.jpg,../new_data/cut_style:taiwan/14_112_E_.jpg,../new_data/cut_style:taiwan/14_112_Q_.jpg
14_113,../new_data/style:taiwan/113.jpg,../new_data/cut_style:taiwan/14_113_E_.jpg,../new_data/cut_style:taiwan/14_113_Q_.jpg
14_114,../new_data/style:taiwan/114.jpg,../new_data/cut_style:taiwan/14_114_E_.jpg,../new_data/cut_style:taiwan/14_114_Q_.jpg
14_115,../new_data/style:taiwan/115.jpg,../new_data/cut_style:taiwan/14_115_E_.jpg,../new_data/cut_style:taiwan/14_115_Q_.jpg
14_116,../new_data/style:taiwan/116.jpg,../new_data/cut_style:taiwan/14_116_E_.jpg,../new_data/cut_style:taiwan/14_116_Q_.jpg
14_117,../new_data/style:taiwan/117.jpg,../new_data/cut_style:taiwan/14_117_E_.jpg,../new_data/cut_style:taiwan/14_117_Q_.jpg
14_118,../new_data/style:taiwan/118.jpg,../new_data/cut_style:taiwan/14_118_E_.jpg,../new_data/cut_style:taiwan/14_118_Q_.jpg
14_119,../new_data/style:taiwan/119.jpg,../new_data/cut_style:taiwan/14_119_E_.jpg,../new_data/cut_style:taiwan/14_119_Q_.jpg
14_120,../new_data/style:taiwan/120.jpg,../new_data/cut_style:taiwan/14_120_E_.jpg,../new_data/cut_style:taiwan/14_120_Q_.jpg
14_121,../new_data/style:taiwan/121.jpg,../new_data/cut_style:taiwan/14_121_E_.jpg,../new_data/cut_style:taiwan/14_121_Q_.jpg
14_122,../new_data/style:taiwan/122.jpg,../new_data/cut_style:taiwan/14_122_E_.jpg,../new_data/cut_style:taiwan/14_122_Q_.jpg
14_123,../new_data/style:taiwan/123.jpg,../new_data/cut_style:taiwan/14_123_E_.jpg,../new_data/cut_style:taiwan/14_123_Q_.jpg
14_124,../new_data/style:taiwan/124.jpg,../new_data/cut_style:taiwan/14_124_E_.jpg,../new_data/cut_style:taiwan/14_124_Q_.jpg
14_125,../new_data/style:taiwan/125.jpg,../new_data/cut_style:taiwan/14_125_E_.jpg,../new_data/cut_style:taiwan/14_125_Q_.jpg
14_126,../new_data/style:taiwan/126.jpg,../new_data/cut_style:taiwan/14_126_E_.jpg,../new_data/cut_style:taiwan/14_126_Q_.jpg
14_128,../new_data/style:taiwan/128.jpg,../new_data/cut_style:taiwan/14_128_E_.jpg,../new_data/cut_style:taiwan/14_128_Q_.jpg
14_130,../new_data/style:taiwan/130.jpg,../new_data/cut_style:taiwan/14_130_E_.jpg,../new_data/cut_style:taiwan/14_130_Q_.jpg
14_131,../new_data/style:taiwan/131.jpg,../new_data/cut_style:taiwan/14_131_E_.jpg,../new_data/cut_style:taiwan/14_131_Q_.jpg
14_132,../new_data/style:taiwan/132.jpg,../new_data/cut_style:taiwan/14_132_E_.jpg,../new_data/cut_style:taiwan/14_132_Q_.jpg
14_133,../new_data/style:taiwan/133.jpg,../new_data/cut_style:taiwan/14_133_E_.jpg,../new_data/cut_style:taiwan/14_133_Q_.jpg
14_134,../new_data/style:taiwan/134.jpg,../new_data/cut_style:taiwan/14_134_E_.jpg,../new_data/cut_style:taiwan/14_134_Q_.jpg
14_135,../new_data/style:taiwan/135.jpg,../new_data/cut_style:taiwan/14_135_E_.jpg,../new_data/cut_style:taiwan/14_135_Q_.jpg
14_136,../new_data/style:taiwan/136.jpg,../new_data/cut_style:taiwan/14_136_E_.jpg,../new_data/cut_style:taiwan/14_136_Q_.jpg
14_137,../new_data/style:taiwan/137.jpg,../new_data/cut_style:taiwan/14_137_E_.jpg,../new_data/cut_style:taiwan/14_137_Q_.jpg
14_138,../new_data/style:taiwan/138.jpg,../new_data/cut_style:taiwan/14_138_E_.jpg,../new_data/cut_style:taiwan/14_138_Q_.jpg
14_139,../new_data/style:taiwan/139.jpg,../new_data/cut_style:taiwan/14_139_E_.jpg,../new_data/cut_style:taiwan/14_139_Q_.jpg
14_141,../new_data/style:taiwan/141.jpg,../new_data/cut_style:taiwan/14_141_E_.jpg,../new_data/cut_style:taiwan/14_141_Q_.jpg
14_143,../new_data/style:taiwan/143.jpg,../new_data/cut_style:taiwan/14_143_E_.jpg,../new_data/cut_style:taiwan/14_143_Q_.jpg
14_144,../new_data/style:taiwan/144.jpg,../new_data/cut_style:taiwan/14_144_E_.jpg,../new_data/cut_style:taiwan/14_144_Q_.jpg
14_145,../new_data/style:taiwan/145.jpg,../new_data/cut_style:taiwan/14_145_E_.jpg,../new_data/cut_style:taiwan/14_145_Q_.jpg
14_146,../new_data/style:taiwan/146.jpg,../new_data/cut_style:taiwan/14_146_E_.jpg,../new_data/cut_style:taiwan/14_146_Q_.jpg
14_147,../new_data/style:taiwan/147.jpg,../new_data/cut_style:taiwan/14_147_E_.jpg,../new_data/cut_style:taiwan/14_147_Q_.jpg
14_148,../new_data/style:taiwan/148.jpg,../new_data/cut_style:taiwan/14_148_E_.jpg,../new_data/cut_style:taiwan/14_148_Q_.jpg
14_149,../new_data/style:taiwan/149.jpg,../new_data/cut_style:taiwan/14_149_E_.jpg,../new_data/cut_style:taiwan/14_149_Q_.jpg
14_150,../new_data/style:taiwan/150.jpg,../new_data/cut_style:taiwan/14_150_E_.jpg,../new_data/cut_style:taiwan/14_150_Q_.jpg
14_152,../new_data/style:taiwan/152.jpg,../new_data/cut_style:taiwan/14_152_E_.jpg,../new_data/cut_style:taiwan/14_152_Q_.jpg
14_153,../new_data/style:taiwan/153.jpg,../new_data/cut_style:taiwan/14_153_E_.jpg,../new_data/cut_style:taiwan/14_153_Q_.jpg
14_155,../new_data/style:taiwan/155.jpg,../new_data/cut_style:taiwan/14_155_E_.jpg,../new_data/cut_style:taiwan/14_155_Q_.jpg
14_157,../new_data/style:taiwan/157.jpg,../new_data/cut_style:taiwan/14_157_E_.jpg,../new_data/cut_style:taiwan/14_157_Q_.jpg
14_160,../new_data/style:taiwan/160.jpg,../new_data/cut_style:taiwan/14_160_E_.jpg,../new_data/cut_style:taiwan/14_160_Q_.jpg
14_161,../new_data/style:taiwan/161.jpg,../new_data/cut_style:taiwan/14_161_E_.jpg,../new_data/cut_style:taiwan/14_161_Q_.jpg
14_162,../new_data/style:taiwan/162.jpg,../new_data/cut_style:taiwan/14_162_E_.jpg,../new_data/cut_style:taiwan/14_162_Q_.jpg
14_163,../new_data/style:taiwan/163.jpg,../new_data/cut_style:taiwan/14_163_E_.jpg,../new_data/cut_style:taiwan/14_163_Q_.jpg
14_164,../new_data/style:taiwan/164.jpg,../new_data/cut_style:taiwan/14_164_E_.jpg,../new_data/cut_style:taiwan/14_164_Q_.jpg
14_165,../new_data/style:taiwan/165.jpg,../new_data/cut_style:taiwan/14_165_E_.jpg,../new_data/cut_style:taiwan/14_165_Q_.jpg
14_166,../new_data/style:taiwan/166.jpg,../new_data/cut_style:taiwan/14_166_E_.jpg,../new_data/cut_style:taiwan/14_166_Q_.jpg
14_168,../new_data/style:taiwan/168.jpg,../new_data/cut_style:taiwan/14_168_E_.jpg,../new_data/cut_style:taiwan/14_168_Q_.jpg
14_169,../new_data/style:taiwan/169.jpg,../new_data/cut_style:taiwan/14_169_E_.jpg,../new_data/cut_style:taiwan/14_169_Q_.jpg
14_170,../new_data/style:taiwan/170.jpg,../new_data/cut_style:taiwan/14_170_E_.jpg,../new_data/cut_style:taiwan/14_170_Q_.jpg
14_171,../new_data/style:taiwan/171.jpg,../new_data/cut_style:taiwan/14_171_E_.jpg,../new_data/cut_style:taiwan/14_171_Q_.jpg
14_172,../new_data/style:taiwan/172.jpg,../new_data/cut_style:taiwan/14_172_E_.jpg,../new_data/cut_style:taiwan/14_172_Q_.jpg
14_173,../new_data/style:taiwan/173.jpg,../new_data/cut_style:taiwan/14_173_E_.jpg,../new_data/cut_style:taiwan/14_173_Q_.jpg
14_174,../new_data/style:taiwan/174.jpg,../new_data/cut_style:taiwan/14_174_E_.jpg,../new_data/cut_style:taiwan/14_174_Q_.jpg
14_175,../new_data/style:taiwan/175.jpg,../new_data/cut_style:taiwan/14_175_E_.jpg,../new_data/cut_style:taiwan/14_175_Q_.jpg
14_178,../new_data/style:taiwan/178.jpg,../new_data/cut_style:taiwan/14_178_E_.jpg,../new_data/cut_style:taiwan/14_178_Q_.jpg
14_180,../new_data/style:taiwan/180.jpg,../new_data/cut_style:taiwan/14_180_E_.jpg,../new_data/cut_style:taiwan/14_180_Q_.jpg
14_181,../new_data/style:taiwan/181.jpg,../new_data/cut_style:taiwan/14_181_E_.jpg,../new_data/cut_style:taiwan/14_181_Q_.jpg
14_182,../new_data/style:taiwan/182.jpg,../new_data/cut_style:taiwan/14_182_E_.jpg,../new_data/cut_style:taiwan/14_182_Q_.jpg
14_184,../new_data/style:taiwan/184.jpg,../new_data/cut_style:taiwan/14_184_E_.jpg,../new_data/cut_style:taiwan/14_184_Q_.jpg
14_185,../new_data/style:taiwan/185.jpg,../new_data/cut_style:taiwan/14_185_E_.jpg,../new_data/cut_style:taiwan/14_185_Q_.jpg
14_186,../new_data/style:taiwan/186.jpg,../new_data/cut_style:taiwan/14_186_E_.jpg,../new_data/cut_style:taiwan/14_186_Q_.jpg
14_188,../new_data/style:taiwan/188.jpg,../new_data/cut_style:taiwan/14_188_E_.jpg,../new_data/cut_style:taiwan/14_188_Q_.jpg
14_189,../new_data/style:taiwan/189.jpg,../new_data/cut_style:taiwan/14_189_E_.jpg,../new_data/cut_style:taiwan/14_189_Q_.jpg
14_190,../new_data/style:taiwan/190.jpg,../new_data/cut_style:taiwan/14_190_E_.jpg,../new_data/cut_style:taiwan/14_190_Q_.jpg
14_193,../new_data/style:taiwan/193.jpg,../new_data/cut_style:taiwan/14_193_E_.jpg,../new_data/cut_style:taiwan/14_193_Q_.jpg
14_194,../new_data/style:taiwan/194.jpg,../new_data/cut_style:taiwan/14_194_E_.jpg,../new_data/cut_style:taiwan/14_194_Q_.jpg
14_195,../new_data/style:taiwan/195.jpg,../new_data/cut_style:taiwan/14_195_E_.jpg,../new_data/cut_style:taiwan/14_195_Q_.jpg
14_196,../new_data/style:taiwan/196.jpg,../new_data/cut_style:taiwan/14_196_E_.jpg,../new_data/cut_style:taiwan/14_196_Q_.jpg
14_197,../new_data/style:taiwan/197.jpg,../new_data/cut_style:taiwan/14_197_E_.jpg,../new_data/cut_style:taiwan/14_197_Q_.jpg
14_198,../new_data/style:taiwan/198.jpg,../new_data/cut_style:taiwan/14_198_E_.jpg,../new_data/cut_style:taiwan/14_198_Q_.jpg
14_199,../new_data/style:taiwan/199.jpg,../new_data/cut_style:taiwan/14_199_E_.jpg,../new_data/cut_style:taiwan/14_199_Q_.jpg
14_200,../new_data/style:taiwan/200.jpg,../new_data/cut_style:taiwan/14_200_E_.jpg,../new_data/cut_style:taiwan/14_200_Q_.jpg
14_203,../new_data/style:taiwan/203.jpg,../new_data/cut_style:taiwan/14_203_E_.jpg,../new_data/cut_style:taiwan/14_203_Q_.jpg
14_204,../new_data/style:taiwan/204.jpg,../new_data/cut_style:taiwan/14_204_E_.jpg,../new_data/cut_style:taiwan/14_204_Q_.jpg
14_205,../new_data/style:taiwan/205.jpg,../new_data/cut_style:taiwan/14_205_E_.jpg,../new_data/cut_style:taiwan/14_205_Q_.jpg
14_208,../new_data/style:taiwan/208.jpg,../new_data/cut_style:taiwan/14_208_E_.jpg,../new_data/cut_style:taiwan/14_208_Q_.jpg
14_209,../new_data/style:taiwan/209.jpg,../new_data/cut_style:taiwan/14_209_E_.jpg,../new_data/cut_style:taiwan/14_209_Q_.jpg
14_210,../new_data/style:taiwan/210.jpg,../new_data/cut_style:taiwan/14_210_E_.jpg,../new_data/cut_style:taiwan/14_210_Q_.jpg
14_211,../new_data/style:taiwan/211.jpg,../new_data/cut_style:taiwan/14_211_E_.jpg,../new_data/cut_style:taiwan/14_211_Q_.jpg
14_212,../new_data/style:taiwan/212.jpg,../new_data/cut_style:taiwan/14_212_E_.jpg,../new_data/cut_style:taiwan/14_212_Q_.jpg
14_213,../new_data/style:taiwan/213.jpg,../new_data/cut_style:taiwan/14_213_E_.jpg,../new_data/cut_style:taiwan/14_213_Q_.jpg
14_214,../new_data/style:taiwan/214.jpg,../new_data/cut_style:taiwan/14_214_E_.jpg,../new_data/cut_style:taiwan/14_214_Q_.jpg
14_215,../new_data/style:taiwan/215.jpg,../new_data/cut_style:taiwan/14_215_E_.jpg,../new_data/cut_style:taiwan/14_215_Q_.jpg
14_216,../new_data/style:taiwan/216.jpg,../new_data/cut_style:taiwan/14_216_E_.jpg,../new_data/cut_style:taiwan/14_216_Q_.jpg
14_217,../new_data/style:taiwan/217.jpg,../new_data/cut_style:taiwan/14_217_E_.jpg,../new_data/cut_style:taiwan/14_217_Q_.jpg
14_218,../new_data/style:taiwan/218.jpg,../new_data/cut_style:taiwan/14_218_E_.jpg,../new_data/cut_style:taiwan/14_218_Q_.jpg
14_219,../new_data/style:taiwan/219.jpg,../new_data/cut_style:taiwan/14_219_E_.jpg,../new_data/cut_style:taiwan/14_219_Q_.jpg
14_220,../new_data/style:taiwan/220.jpg,../new_data/cut_style:taiwan/14_220_E_.jpg,../new_data/cut_style:taiwan/14_220_Q_.jpg
14_221,../new_data/style:taiwan/221.jpg,../new_data/cut_style:taiwan/14_221_E_.jpg,../new_data/cut_style:taiwan/14_221_Q_.jpg
14_222,../new_data/style:taiwan/222.jpg,../new_data/cut_style:taiwan/14_222_E_.jpg,../new_data/cut_style:taiwan/14_222_Q_.jpg
14_224,../new_data/style:taiwan/224.jpg,../new_data/cut_style:taiwan/14_224_E_.jpg,../new_data/cut_style:taiwan/14_224_Q_.jpg
14_227,../new_data/style:taiwan/227.jpg,../new_data/cut_style:taiwan/14_227_E_.jpg,../new_data/cut_style:taiwan/14_227_Q_.jpg
14_228,../new_data/style:taiwan/228.jpg,../new_data/cut_style:taiwan/14_228_E_.jpg,../new_data/cut_style:taiwan/14_228_Q_.jpg
14_230,../new_data/style:taiwan/230.jpg,../new_data/cut_style:taiwan/14_230_E_.jpg,../new_data/cut_style:taiwan/14_230_Q_.jpg
14_231,../new_data/style:taiwan/231.jpg,../new_data/cut_style:taiwan/14_231_E_.jpg,../new_data/cut_style:taiwan/14_231_Q_.jpg
14_234,../new_data/style:taiwan/234.jpg,../new_data/cut_style:taiwan/14_234_E_.jpg,../new_data/cut_style:taiwan/14_234_Q_.jpg
14_235,../new_data/style:taiwan/235.jpg,../new_data/cut_style:taiwan/14_235_E_.jpg,../new_data/cut_style:taiwan/14_235_Q_.jpg
14_236,../new_data/style:taiwan/236.jpg,../new_data/cut_style:taiwan/14_236_E_.jpg,../new_data/cut_style:taiwan/14_236_Q_.jpg
14_237,../new_data/style:taiwan/237.jpg,../new_data/cut_style:taiwan/14_237_E_.jpg,../new_data/cut_style:taiwan/14_237_Q_.jpg
14_238,../new_data/style:taiwan/238.jpg,../new_data/cut_style:taiwan/14_238_E_.jpg,../new_data/cut_style:taiwan/14_238_Q_.jpg
14_239,../new_data/style:taiwan/239.jpg,../new_data/cut_style:taiwan/14_239_E_.jpg,../new_data/cut_style:taiwan/14_239_Q_.jpg
14_240,../new_data/style:taiwan/240.jpg,../new_data/cut_style:taiwan/14_240_E_.jpg,../new_data/cut_style:taiwan/14_240_Q_.jpg
14_241,../new_data/style:taiwan/241.jpg,../new_data/cut_style:taiwan/14_241_E_.jpg,../new_data/cut_style:taiwan/14_241_Q_.jpg
14_242,../new_data/style:taiwan/242.jpg,../new_data/cut_style:taiwan/14_242_E_.jpg,../new_data/cut_style:taiwan/14_242_Q_.jpg
14_243,../new_data/style:taiwan/243.jpg,../new_data/cut_style:taiwan/14_243_E_.jpg,../new_data/cut_style:taiwan/14_243_Q_.jpg
14_244,../new_data/style:taiwan/244.jpg,../new_data/cut_style:taiwan/14_244_E_.jpg,../new_data/cut_style:taiwan/14_244_Q_.jpg
14_246,../new_data/style:taiwan/246.jpg,../new_data/cut_style:taiwan/14_246_E_.jpg,../new_data/cut_style:taiwan/14_246_Q_.jpg
14_248,../new_data/style:taiwan/248.jpg,../new_data/cut_style:taiwan/14_248_E_.jpg,../new_data/cut_style:taiwan/14_248_Q_.jpg
14_249,../new_data/style:taiwan/249.jpg,../new_data/cut_style:taiwan/14_249_E_.jpg,../new_data/cut_style:taiwan/14_249_Q_.jpg
14_254,../new_data/style:taiwan/254.jpg,../new_data/cut_style:taiwan/14_254_E_.jpg,../new_data/cut_style:taiwan/14_254_Q_.jpg
14_255,../new_data/style:taiwan/255.jpg,../new_data/cut_style:taiwan/14_255_E_.jpg,../new_data/cut_style:taiwan/14_255_Q_.jpg
14_256,../new_data/style:taiwan/256.jpg,../new_data/cut_style:taiwan/14_256_E_.jpg,../new_data/cut_style:taiwan/14_256_Q_.jpg
